book_id,original_publication_year,title,author
5337,2005.0,"Dance of Death (Pendergast, #6; Diogenes, #2)",Douglas Preston
5338,2010.0,"This World We Live In (Last Survivors, #3)",Susan Beth Pfeffer
5339,1998.0,"Hunter x Hunter, Vol. 01 (Hunter x Hunter, #1)",Yoshihiro Togashi
5340,1997.0,"Vengeance in Death (In Death, #6)",J.D. Robb
5341,1998.0,"To Say Nothing of the Dog (Oxford Time Travel, #2)",Connie Willis
5342,2010.0,"The Gift (Witch & Wizard, #2)",James Patterson
5343,1972.0,The Terminal Man,Michael Crichton
5344,2011.0,"A Game of Thrones: Comic Book, Issue 1",Daniel Abraham
5345,2010.0,"White Cat (Curse Workers, #1)",Holly Black
5346,1988.0,Where I'm Calling From: New and Selected Stories,Raymond Carver
5347,2004.0,"Something Rotten (Thursday Next, #4)",Jasper Fforde
5348,2011.0,"The Land of Painted Caves (Earth's Children, #6)",Jean M. Auel
5349,1994.0,Autobiography of a Face,Lucy Grealy
5350,2015.0,Vanishing Girls,Lauren Oliver
5351,1812.0,Snow White and the Seven Dwarfs (Little Golden Book),Walt Disney Company
5352,2011.0,"Darke (Septimus Heap, #6)",Angie Sage
5353,2010.0,The Wimpy Kid Movie Diary (Diary of a Wimpy Kid),Jeff Kinney
5354,1934.0,The Thin Man,Dashiell Hammett
5355,2003.0,Trading Up,Candace Bushnell
5356,1987.0,"The Uplift War (The Uplift Saga, #3)",David Brin
5357,1997.0,"Rage of a Demon King (The Serpentwar Saga, #3)",Raymond E. Feist
5358,1954.0,Lucky Jim,Kingsley Amis
5359,2003.0,"A Faint Cold Fear (Grant County, #3)",Karin Slaughter
5360,2015.0,"The Rose Society (The Young Elites, #2)",Marie Lu
5361,2000.0,Angel Falls,Kristin Hannah
5362,2009.0,Waiting For You,Susane Colasanti
5363,2014.0,The Short and Tragic Life of Robert Peace: A Brilliant Young Man Who Left Newark for the Ivy League,Jeff Hobbs
5364,2003.0,Mao's Last Dancer,Li Cunxin
5365,2009.0,"The Neighbor (Detective D.D. Warren, #3)",Lisa Gardner
5366,2008.0,"Y: The Last Man, Vol. 10: Whys and Wherefores (Y: The Last Man, #10)",Brian K. Vaughan
5367,1984.0,"Eon (The Way, #1)",Greg Bear
5368,2016.0,The Summer Before the War,Helen Simonson
5369,1961.0,"Memories, Dreams, Reflections",C.G. Jung
5370,2010.0,"Bullet (Anita Blake, Vampire Hunter #19)",Laurell K. Hamilton
5371,2011.0,"The Scottish Prisoner (Lord John Grey, #3)",Diana Gabaldon
5372,2001.0,"Reunion (The Mediator, #3)",Meg Cabot
5373,2011.0,بيكاسو وستاربكس,ياسر حارب
5374,1970.0,Laughable Loves,Milan Kundera
5375,2007.0,"The Secret Diaries of Miss Miranda Cheever (Bevelstoke, #1)",Julia Quinn
5376,1787.0,The Constitution of the United States of America,Founding Fathers
5377,1992.0,Gustav Klimt: 1862-1918,Gilles Néret
5378,1947.0,Under the Volcano,Malcolm Lowry
5379,2014.0,Sleep Tight,Rachel Abbott
5380,2002.0,"Dinosaurs Before Dark (Magic Tree House, #1)",Mary Pope Osborne
5381,1958.0,Have Space Suit—Will Travel,Robert A. Heinlein
5382,1904.0,The Sea Wolf,Jack London
5383,2001.0,"Darkest Hour (The Mediator, #4)",Meg Cabot
5384,2011.0,Hark! A Vagrant,Kate Beaton
5385,2002.0,The Dive From Clausen's Pier,Ann Packer
5386,1912.0,Death in Venice,Thomas Mann
5387,1992.0,The Tibetan Book of Living and Dying,Sogyal Rinpoche
5388,1999.0,Enchantment,Orson Scott Card
5389,1839.0,The Fall of the House of Usher,Edgar Allan Poe
5390,2009.0,"The Soldiers of Halla (Pendragon, #10)",D.J. MacHale
5391,2005.0,"The Boyfriend List: 15 Guys, 11 Shrink Appointments, 4 Ceramic Frogs and Me, Ruby Oliver (Ruby Oliver, #1)",E. Lockhart
5392,1991.0,"Regeneration (Regeneration, #1)",Pat Barker
5393,2014.0,"The Initiate (Divergent, #0.2)",Veronica Roth
5394,2002.0,Lucky Man,Michael J. Fox
5395,2005.0,The Penelopiad,Margaret Atwood
5396,2007.0,The Improbable Adventures of Sherlock Holmes,John Joseph Adams
5397,2005.0,The Starter Wife,Gigi Levangie Grazer
5398,2003.0,"Fables, Vol. 2: Animal Farm",Bill Willingham
5399,1963.0,The Fire Next Time,James     Baldwin
5400,2006.0,Don't Let the Pigeon Stay Up Late!,Mo Willems
5401,2005.0,We3,Grant Morrison
5402,2003.0,"Princess in Pink (The Princess Diaries, #5)",Meg Cabot
5403,2008.0,"The Coffin Club (Vampire Kisses, #5)",Ellen Schreiber
5404,1920.0,Main Street,Sinclair Lewis
5405,2014.0,Percy Jackson's Greek Gods (A Percy Jackson and the Olympians Guide),Rick Riordan
5406,2006.0,"Dairy Queen (Dairy Queen, #1)",Catherine Gilbert Murdock
5407,2012.0,Telegraph Avenue,Michael Chabon
5408,2009.0,"Undone (Will Trent, #3)",Karin Slaughter
5409,2015.0,The Book of Speculation,Erika Swyler
5410,2009.0,"Flirt (Anita Blake, Vampire Hunter #18)",Laurell K. Hamilton
5411,1998.0,"Inner Harbor (Chesapeake Bay Saga, #3)",Nora Roberts
5412,2010.0,"Bite Me (A Love Story, #3)",Christopher Moore
5413,1973.0,Zen of Seeing: Seeing/Drawing as Meditation,Frederick Franck
5414,1998.0,"Green Rider (Green Rider, #1)",Kristen Britain
5415,1968.0,"The Dragonriders of Pern (Dragonriders of Pern, #1-3)",Anne McCaffrey
5416,2013.0,"Boy, Snow, Bird",Helen Oyeyemi
5417,1988.0,"E is for Evidence (Kinsey Millhone, #5)",Sue Grafton
5418,2011.0,"The Social Animal: The Hidden Sources of Love, Character, and Achievement",David  Brooks
5419,2010.0,Solar,Ian McEwan
5420,1962.0,The Structure of Scientific Revolutions,Thomas S. Kuhn
5421,2004.0,Small Island,Andrea Levy
5422,2016.0,"A Great Reckoning (Chief Inspector Armand Gamache, #12)",Louise Penny
5423,2000.0,The Sky is Falling,Sidney Sheldon
5424,1990.0,The Fifth Discipline: The Art & Practice of The Learning Organization,Peter M. Senge
5425,1940.0,Darkness at Noon,Arthur Koestler
5426,2011.0,"The Perfect Play (Play by Play, #1)",Jaci Burton
5427,1997.0,Straight Talking,Jane Green
5428,2006.0,"Dauntless (The Lost Fleet, #1)",Jack Campbell
5429,2000.0,"The Curse of Chalion (World of the Five Gods, #1)",Lois McMaster Bujold
5430,2005.0,Me & Emma,Elizabeth Flock
5431,2002.0,"Chesapeake Blue (Chesapeake Bay Saga, #4)",Nora Roberts
5432,2009.0,Ash,Malinda Lo
5433,2009.0,"The Burning Land (The Saxon Stories, #5)",Bernard Cornwell
5434,2003.0,"Second Helpings (Jessica Darling, #2)",Megan McCafferty
5435,1972.0,Diane Arbus: Monograph,Diane Arbus
5436,2003.0,"The Earth, My Butt, and Other Big Round Things",Carolyn Mackler
5437,1900.0,Lord Jim,Joseph Conrad
5438,1975.0,A Color of His Own,Leo Lionni
5439,1987.0,Don't Panic: The Official Hitchhiker's Guide to the Galaxy Companion,Neil Gaiman
5440,2002.0,"Things Not Seen (Things, #1)",Andrew Clements
5441,2006.0,House,Frank E. Peretti
5442,2013.0,"Vicious (Villains, #1)",V.E. Schwab
5443,1976.0,"Raise the Titanic! (Dirk Pitt, #4)",Clive Cussler
5444,2004.0,The Supernaturalist,Eoin Colfer
5445,2007.0,"Queen of Babble in the Big City (Queen of Babble, #2)",Meg Cabot
5446,1958.0,Yertle the Turtle and Other Stories,Dr. Seuss
5447,2012.0,The Rent Collector,Camron Wright
5448,2001.0,Family Matters,Rohinton Mistry
5449,2002.0,The Happiest Baby on the Block: The New Way to Calm Crying and Help Your Newborn Baby Sleep Longer,Harvey Karp
5450,2013.0,"Until You (Fall Away, #1.5)",Penelope Douglas
5451,2004.0,Perahu Kertas,Dee Lestari
5452,2000.0,Schooled,Gordon Korman
5453,2012.0,It Starts with Food: Discover the Whole30 and Change Your Life in Unexpected Ways,Dallas Hartwig
5454,2007.0,Merle's Door: Lessons from a Freethinking Dog,Ted Kerasote
5455,1996.0,"Brian's Winter (Brian's Saga, #3)",Gary Paulsen
5456,1991.0,How the García Girls Lost Their Accents ,Julia Alvarez
5457,2014.0,"Be with Me (Wait for You, #2)",J. Lynn
5458,1886.0,"Jo's Boys (Little Women, #3)",Louisa May Alcott
5459,2016.0,Home (Myron Bolitar #11),Harlan Coben
5460,1969.0,Notes of a Dirty Old Man,Charles Bukowski
5461,2008.0,"The Absent One (Department Q, #2)",Jussi Adler-Olsen
5462,2013.0,The Good Lord Bird,James McBride
5463,1974.0,"Greenwitch (The Dark Is Rising, #3)",Susan Cooper
5464,2006.0,"The Walking Dead, Vol. 05: The Best Defense",Robert Kirkman
5465,1995.0,"Kissed by an Angel/The Power of Love/Soulmates (Kissed by an Angel, #1-3)",Elizabeth Chandler
5466,2014.0,"Take a Chance (Rosemary Beach, #7; Chance, #1)",Abbi Glines
5467,2011.0,"Portrait of a Spy (Gabriel Allon, #11)",Daniel Silva
5468,2006.0,"One Good Turn (Jackson Brodie, #2)",Kate Atkinson
5469,2002.0,"Abarat (Abarat, #1)",Clive Barker
5470,1987.0,"2061: Odyssey Three (Space Odyssey, #3)",Arthur C. Clarke
5471,2007.0,What Got You Here Won't Get You There: How Successful People Become Even More Successful,Marshall Goldsmith
5472,2010.0,"The Walk (The Walk, #1)",Richard Paul Evans
5473,2011.0,"Afterlife (Evernight, #4)",Claudia Gray
5474,2007.0,Slam,Nick Hornby
5475,2013.0,"Dark Triumph (His Fair Assassin, #2)",Robin LaFevers
5476,2014.0,The Crossover,Kwame Alexander
5477,2007.0,"Edensor (Tetralogi Laskar Pelangi, #3)",Andrea Hirata
5478,2004.0,The Line of Beauty,Alan Hollinghurst
5479,2011.0,The Rose Garden,Susanna Kearsley
5480,2005.0,Monster,Frank E. Peretti
5481,2002.0,"The English Assassin (Gabriel Allon, #2)",Daniel Silva
5482,2006.0,Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas,Chuck Klosterman
5483,1966.0,The Effective Executive: The Definitive Guide to Getting the Right Things Done (Harperbusiness Essentials),Peter F. Drucker
5484,2014.0,"The Wicked + The Divine, Vol. 1: The Faust Act",Kieron Gillen
5485,2013.0,Innocence,Dean Koontz
5486,2004.0,"Dark of the Moon (Virgil Flowers, #1)",John Sandford
5487,2006.0,The Law of Attraction: The Basics of the Teachings of Abraham,Esther Hicks
5488,2014.0,"In The Afterlight (The Darkest Minds, #3)",Alexandra Bracken
5489,2012.0,"Goddess Interrupted (Goddess Test, #2)",Aimee Carter
5490,2003.0,"Lucinda's Secret (The Spiderwick Chronicles, #3)",Holly Black
5491,1950.0,"Henry Huggins (Henry Huggins, #1)",Beverly Cleary
5492,1960.0,Bedtime for Frances,Russell Hoban
5493,1981.0,Totto-chan: The Little Girl at the Window,Tetsuko Kuroyanagi
5494,2015.0,"Half the World (Shattered Sea, #2)",Joe Abercrombie
5495,2000.0,When Genius Failed: The Rise and Fall of Long-Term Capital Management,Roger Lowenstein
5496,1986.0,Writing Down the Bones: Freeing the Writer Within,Natalie Goldberg
5497,2002.0,"Hunters of the Dusk (Cirque Du Freak, #7)",Darren Shan
5498,1996.0,"City of Golden Shadow (Otherland, #1)",Tad Williams
5499,2007.0,"An Ice Cold Grave (Harper Connelly, #3)",Charlaine Harris
5500,1980.0,Jacob Have I Loved,Katherine Paterson
5501,2010.0,The Postcard Killers,James Patterson
5502,2008.0,"Kamisama Kiss, Vol. 1",Julietta Suzuki
5503,2014.0,"Maybe Not (Maybe, #1.5)",Colleen Hoover
5504,2004.0,"Black Water (Pendragon, #5)",D.J. MacHale
5505,1942.0,"Five Little Pigs (Hercule Poirot, #24)",Agatha Christie
5506,2011.0,Embassytown,China Miéville
5507,2002.0,By the Light of the Moon,Dean Koontz
5508,1927.0,"Sherlock Holmes: The Complete Novels and Stories, Volume I",Arthur Conan Doyle
5509,1930.0,"Strong Poison (Lord Peter Wimsey, #6)",Dorothy L. Sayers
5510,1984.0,The Far Side Gallery,Gary Larson
5511,2013.0,"The Eternity Cure (Blood of Eden, #2)",Julie Kagawa
5512,1998.0,"Holiday in Death (In Death, #7)",J.D. Robb
5513,2013.0,"Thief (Love Me with Lies, #3)",Tarryn Fisher
5514,2004.0,Between a Rock and a Hard Place,Aron Ralston
5515,1984.0,"Legend (The Drenai Saga, #1)",David Gemmell
5516,2012.0,"Three Times Lucky (Tupelo Landing, #1)",Sheila Turnage
5517,2004.0,"Every Boy's Got One (Boy, #3)",Meg Cabot
5518,1987.0,Small Sacrifices: A True Story of Passion and Murder,Ann Rule
5519,2016.0,The Guest Room,Chris Bohjalian
5520,2010.0,All My Friends Are Dead,Avery Monsen
5521,2007.0,"The Six Sacred Stones (Jack West Jr, #2)",Matthew Reilly
5522,1998.0,"Rising Tides (Chesapeake Bay Saga, #2)",Nora Roberts
5523,2004.0,"Bleach, Volume 15",Tite Kubo
5524,1997.0,Cash,Johnny Cash
5525,1976.0,A Stranger In The Mirror,Sidney Sheldon
5526,2005.0,Flush,Carl Hiaasen
5527,1937.0,Out of Africa,Isak Dinesen
5528,2007.0,"The Watchman (Elvis Cole, #11; Joe Pike, #1)",Robert Crais
5529,2012.0,Antifragile: Things That Gain from Disorder,Nassim Nicholas Taleb
5530,2012.0,"From Ashes (From Ashes, #1)",Molly McAdams
5531,2012.0,Free Will,Sam Harris
5532,2016.0,This Is Where It Ends,Marieke Nijkamp
5533,2007.0,"Stray (Shifters, #1)",Rachel Vincent
5534,2008.0,A Summer Affair,Elin Hilderbrand
5535,2012.0,Liar & Spy,Rebecca Stead
5536,1991.0,"Mariel of Redwall (Redwall, #4)",Brian Jacques
5537,2002.0,The Blank Slate: The Modern Denial of Human Nature,Steven Pinker
5538,2007.0,The Dreaming Void,Peter F. Hamilton
5539,2009.0,"Being Nikki (Airhead, #2)",Meg Cabot
5540,1606.0,Antony and Cleopatra,William Shakespeare
5541,2001.0,"Among the Impostors (Shadow Children, #2)",Margaret Peterson Haddix
5542,2010.0,"Thirst No. 3: The Eternal Dawn (Thirst, #3)",Christopher Pike
5543,1998.0,Addicted,Zane
5544,2012.0,"Article 5 (Article 5, #1)",Kristen Simmons
5545,1987.0,"And the Band Played On: Politics, People, and the AIDS Epidemic",Randy Shilts
5546,2013.0,"Found in You (Fixed, #2)",Laurelin Paige
5547,2008.0,"Midnight Rising (Midnight Breed, #4)",Lara Adrian
5548,2002.0,"Kisscut (Grant County, #2)",Karin Slaughter
5549,2011.0,It Chooses You,Miranda July
5550,1964.0,Last Exit to Brooklyn,Hubert Selby Jr.
5551,2000.0,The Feast of the Goat,Mario Vargas Llosa
5552,2004.0,"Drums, Girls & Dangerous Pie (Drums, Girls & Dangerous Pie, #1)",Jordan Sonnenblick
5553,2015.0,The First Bad Man,Miranda July
5554,1993.0,"To Green Angel Tower, Part 2 (Memory, Sorrow, and Thorn, #3; Part 2)",Tad Williams
5555,2013.0,"Jet (Marked Men, #2)",Jay Crownover
5556,2005.0,The Sea,John Banville
5557,2014.0,Invisible,James Patterson
5558,1993.0,Mr. Murder,Dean Koontz
5559,2010.0,"Changeless (Parasol Protectorate, #2)",Gail Carriger
5560,1991.0,The Magic of Recluce (The Saga of Recluce #1),L.E. Modesitt Jr.
5561,1974.0,"The Bastard (Kent Family Chronicles, #1)",John Jakes
5562,2012.0,"The Last Policeman (The Last Policeman, #1)",Ben H. Winters
5563,1949.0,Earth Abides,George R. Stewart
5564,1999.0,Thunderhead,Douglas Preston
5565,2002.0,"Allies of the Night (Cirque du Freak, #8)",Darren Shan
5566,2011.0,"Dragon Bound (Elder Races, #1)",Thea Harrison
5567,1919.0,"Rainbow Valley (Anne of Green Gables, #7)",L.M. Montgomery
5568,2005.0,The Colorado Kid (Hard Case Crime #13),Stephen King
5569,1902.0,The Monkey's Paw (Oxford Bookworms),Diane Mowat
5570,1991.0,Darkness,John Saul
5571,1978.0,The Pursuit of Holiness,Jerry Bridges
5572,2004.0,"Again the Magic (Wallflowers, #0)",Lisa Kleypas
5573,1998.0,Low Country,Anne Rivers Siddons
5574,2010.0,Revolution,Jennifer Donnelly
5575,2001.0,Halo: The Fall of Reach,Eric S. Nylund
5576,2013.0,"Ever After (The Hollows, #11)",Kim Harrison
5577,1975.0,Audrey Rose,Frank De Felitta
5578,2016.0,The Nix,Nathan  Hill
5579,2011.0,"Vanish (Firelight, #2)",Sophie Jordan
5580,1989.0,The Calvin and Hobbes Lazy Sunday Book,Bill Watterson
5581,1872.0,Carmilla,J. Sheridan Le Fanu
5582,2004.0,"Drowned Wednesday (The Keys to the Kingdom, #3)",Garth Nix
5583,2003.0,Saving Francesca,Melina Marchetta
5584,2012.0,"Avoiding Commitment (Avoiding, #1)",K.A. Linde
5585,2012.0,"Confessions of a Murder Suspect (Confessions, #1)",James Patterson
5586,2005.0,"Y: The Last Man, Vol. 6: Girl on Girl (Y: The Last Man, #6)",Brian K. Vaughan
5587,2008.0,Skeletons at the Feast,Chris Bohjalian
5588,1994.0,"L is for Lawless (Kinsey Millhone, #12)",Sue Grafton
5589,2003.0,Milkweed,Jerry Spinelli
5590,2000.0,If You Give a Pig a Party,Laura Joffe Numeroff
5591,1993.0,"Virtual Light (Bridge, #1)",William Gibson
5592,2009.0,American on Purpose: The Improbable Adventures of an Unlikely Patriot,Craig Ferguson
5593,2008.0,Always Looking Up: The Adventures of an Incurable Optimist,Michael J. Fox
5594,2010.0,"Nine Rules to Break When Romancing a Rake (Love By Numbers, #1)",Sarah MacLean
5595,2012.0,The Lifeboat,Charlotte Rogan
5596,1895.0,Quo Vadis,Henryk Sienkiewicz
5597,2014.0,"The Jewel (The Lone City, #1)",Amy Ewing
5598,2001.0,"The Fire Within (The Last Dragon Chronicles, #1)",Chris d'Lacey
5599,1990.0,"Servant of the Empire (The Empire Trilogy, #2)",Raymond E. Feist
5600,2008.0,"The Hollow (Sign of Seven, #2)",Nora Roberts
5601,1989.0,Is Your Mama a Llama?,Deborah Guarino
5602,2013.0,"After We Collided (After, #2)",Anna Todd
5603,2012.0,"Heads in Beds: A Reckless Memoir of Hotels, Hustles, and So-Called Hospitality",Jacob Tomsky
5604,1998.0,Confederates in the Attic: Dispatches from the Unfinished Civil War,Tony Horwitz
5605,2012.0,"This Book Is Full of Spiders: Seriously, Dude, Don't Touch It (John Dies at the End, #2)",David Wong
5606,1994.0,Dali: The Paintings,Robert Descharnes
5607,2005.0,"Seven Deadly Wonders (Jack West Jr, #1)",Matthew Reilly
5608,2009.0,"Unleashed (Ross Siblings, #1)",Cherrie Lynn
5609,2006.0,"Mistral's Kiss (Merry Gentry, #5)",Laurell K. Hamilton
5610,,The 8th Habit: From Effectiveness to Greatness,Stephen R. Covey
5611,2009.0,Desire Unchained (Demonica #2),Larissa Ione
5612,2000.0,Cold Fire / Hideaway / The Key to Midnight,Dean Koontz
5613,2009.0,"I Am Not A Serial Killer (John Cleaver, #1)",Dan Wells
5614,2015.0,Eight Hundred Grapes,Laura Dave
5615,1998.0,"Welcome to the World, Baby Girl! (Elmwood Springs, #1)",Fannie Flagg
5616,1998.0,Filth,Irvine Welsh
5617,2005.0,The Girls,Lori Lansens
5618,2016.0,"Turbo Twenty-Three (Stephanie Plum, #23)",Janet Evanovich
5619,1999.0,The Alibi,Sandra Brown
5620,2012.0,A Land More Kind Than Home,Wiley Cash
5621,1986.0,"Kristy's Great Idea (The Baby-Sitters Club, #1)",Ann M. Martin
5622,2012.0,"Shatterproof (The 39 Clues: Cahills vs. Vespers, #4)",Roland Smith
5623,2013.0,Five Days at Memorial: Life and Death in a Storm-Ravaged Hospital,Sheri  Fink
5624,1996.0,"The Fifth Woman (Kurt Wallander, #6)",Henning Mankell
5625,2008.0,The Wordy Shipmates,Sarah Vowell
5626,1885.0,Bel-Ami,Guy de Maupassant
5627,1976.0,A River Runs Through It and Other Stories,Norman Maclean
5628,2009.0,The Time in Between,María Dueñas
5629,1997.0,Paradise,Toni Morrison
5630,1996.0,Idoru (Bridge #2),William Gibson
5631,2013.0,"The Best Man (Blue Heron, #1)",Kristan Higgins
5632,1990.0,"Castle in the Air (Howl's Moving Castle, #2)",Diana Wynne Jones
5633,2011.0,"A King's Ransom (The 39 Clues: Cahills vs. Vespers, #2)",Jude Watson
5634,2010.0,The Poisoner's Handbook: Murder and the Birth of Forensic Medicine in Jazz Age New York,Deborah Blum
5635,2016.0,RoomHate,Penelope Ward
5636,2008.0,Living Dead Girl,Elizabeth Scott
5637,-500.0,The Dhammapada,Anonymous
5638,2012.0,"Law Man (Dream Man, #3)",Kristen Ashley
5639,2000.0,"Deadly Decisions (Temperance Brennan, #3)",Kathy Reichs
5640,2015.0,Rising Strong,Brené Brown
5641,2013.0,"Speaking from Among the Bones (Flavia de Luce, #5)",Alan Bradley
5642,2009.0,Swimsuit,James Patterson
5643,1956.0,Through Gates of Splendor,Elisabeth Elliot
5644,2012.0,"Dirty Red (Love Me with Lies, #2)",Tarryn Fisher
5645,2015.0,The Darkest Part of the Forest,Holly Black
5646,1998.0,"Dream a Little Dream (Chicago Stars, #4)",Susan Elizabeth Phillips
5647,2006.0,تاكسي: حواديت المشاوير,خالد الخميسي
5648,1994.0,The Samurai's Garden,Gail Tsukiyama
5649,2016.0,The Hating Game,Sally   Thorne
5650,2015.0,Black-Eyed Susans,Julia Heaberlin
5651,2013.0,"Neanderthal Seeks Human (Knitting in the City, #1)",Penny Reid
5652,2011.0,"Goliath (Leviathan, #3)",Scott Westerfeld
5653,2004.0,"Reborn! Vol. 01: Reborn Arrives! (Reborn!, #1)",Akira Amano
5654,2012.0,"Criminal (Will Trent, #6)",Karin Slaughter
5655,2000.0,"The Bear and the Dragon (Jack Ryan Universe, #11)",Tom Clancy
5656,2013.0,"W is for Wasted (Kinsey Millhone, #23)",Sue Grafton
5657,2002.0,I'm Just Here for the Food: Food + Heat = Cooking,Alton Brown
5658,1976.0,All Things Wise and Wonderful,James Herriot
5659,2005.0,Sins of the Night (Dark-Hunter #7),Sherrilyn Kenyon
5660,2013.0,"Shades of Earth (Across the Universe, #3)",Beth Revis
5661,1990.0,"Tehanu (Earthsea Cycle, #4)",Ursula K. Le Guin
5662,2013.0,"Reboot (Reboot, #1)",Amy Tintera
5663,2015.0,Hunger Makes Me a Modern Girl,Carrie Brownstein
5664,2012.0,Thomas Jefferson: The Art of Power,Jon Meacham
5665,1936.0,"Murder in Mesopotamia (Hercule Poirot, #14)",Agatha Christie
5666,1996.0,"Excession (Culture, #5)",Iain M. Banks
5667,1997.0,"What Looks Like Crazy on an Ordinary Day (Idlewild, #1)",Pearl Cleage
5668,1990.0,"G is for Gumshoe (Kinsey Millhone, #7)",Sue Grafton
5669,2013.0,"King and Maxwell (Sean King & Michelle Maxwell, #6)",David Baldacci
5670,1989.0,Love's Executioner and Other Tales of Psychotherapy,Irvin D. Yalom
5671,2009.0,"The Magician's Apprentice (Black Magician, #0.5)",Trudi Canavan
5672,2007.0,"Reaper's Gale (The Malazan Book of the Fallen, #7)",Steven Erikson
5673,1999.0,The Visitation,Frank E. Peretti
